weighted directed
5957 3643 79
8793 903 85
6215 1323 65
3661 3888 50
538 4499 41
2404 2058 31
6073 9660 46
4076 1166 87
9847 9698 1
2065 4249 68
4554 6582 18
5770 6428 3
9061 8001 2
650 5346 23
3201 4001 94
5611 3570 0
7658 6347 65
4418 3619 98
8130 5777 36
4470 134 56
8609 8618 8
909 6615 61
4753 2079 30
2564 2933 39
6462 2706 22
6469 9547 17
7247 4473 19
5087 8833 60
539 8823 9
5918 9256 22
8780 3494 0
7164 4314 44
5362 9396 35
6840 5338 82
2838 5723 10
9370 9289 77
6352 1978 51
293 1132 82
7143 6379 74
1225 593 15
4740 8915 81
5679 6437 69
3288 6866 14
5640 8210 75
4760 8868 90
5266 9024 42
220 6804 52
4190 5429 45
4791 86 38
6622 6617 69
4174 6800 92
8307 1501 72
6965 6411 25
8530 2982 1
5099 8261 71
66 852 1
6945 9512 30
3097 9436 2
5448 6529 65
3614 7020 21
4441 7843 87
191 1951 64
3197 3561 12
3852 3125 82
4634 2593 4
7937 4663 51
988 9290 38
6340 2833 90
9282 8419 26
7338 6682 32
7818 8115 98
1091 6761 64
9030 9285 86
2600 1643 77
9575 7504 27
8320 2806 24
5086 268 59
459 7873 73
5548 2027 15
5215 2183 16
1920 7462 95
3920 2065 44
7402 1311 21
9536 6173 92
6768 5717 96
9725 8762 52
278 4525 9
9245 7880 37
9454 363 79
9336 7258 95
5198 5193 79
1692 9389 72
1027 4498 89
1965 19 71
6270 1746 19
6353 1116 82
9268 508 24
6692 1007 44
4564 4839 21
723 8723 88
8807 8489 79
5082 561 14
1619 2993 3
7325 9497 89
2956 4454 5
7359 6799 42
6237 2517 4
2911 7354 75
8905 4961 49
6285 688 60
4367 5452 44
9452 245 96
3127 6260 59
299 5629 96
5554 1733 30
9520 3702 71
675 6847 71
413 366 4
9666 9671 34
6524 6325 37
8416 7555 87
5012 8286 33
8612 8726 12
1233 8374 7
638 2983 74
1659 4837 2
7305 6324 36
9756 9419 55
5721 5354 96
9916 6006 20
5439 7220 30
5176 4094 66
5260 1062 37
7378 3921 21
8998 7513 85
9458 5390 2
1951 2286 69
5715 9843 51
7761 6814 55
24 4244 49
2477 5338 32
135 7349 15
6296 6569 83
4813 6742 69
8366 7482 94
9726 601 34
33 7518 81
1 3375 13
9411 416 40
3601 1241 100
5590 3012 72
9668 7141 95
4290 6229 24
76 8858 67
7795 2323 40
4501 3470 38
2238 9750 89
5738 7351 21
2694 787 64
8497 906 96
8600 7543 56
9670 1274 23
3207 8918 76
2144 1599 72
8521 1399 66
8739 8491 54
6327 3880 96
3671 7429 11
726 2343 50
3523 6300 13
2171 3993 82
8072 8667 83
226 8363 6
9416 7338 12
5814 7084 21
299 6484 7
3359 3196 4
375 233 14
7700 6114 66
8827 4420 37
4274 1819 36
4802 1912 23
3193 3086 11
2282 4497 14
8556 7143 97
6636 2663 24
552 2961 60
810 1486 48
8482 8899 77
3880 3641 24
1243 2440 79
9244 7255 65
4305 1063 40
1662 5361 94
3639 9992 12
9110 6594 10
3122 7140 50
3462 7388 35
5109 3721 25
541 7257 14
4552 382 95
3886 5796 11
8294 1153 32
553 5445 77
7721 3579 4
1940 2277 39
8686 6298 89
5983 254 36
225 4023 22
536 5445 60
5599 3257 11
1575 6316 35
4688 1214 55
1907 3712 68
54 4235 56
2944 4170 3
8291 4232 4
5626 2602 14
4281 8814 47
829 5861 74
4765 4239 81
7750 3771 28
5470 6937 80
3669 489 51
209 8674 98
1215 1044 79
5225 7358 91
1191 7822 65
737 87 16
5552 3448 81
1734 9281 2
3484 7428 36
6485 603 50
3214 3296 49
9220 3866 70
9986 4965 40
668 410 55
4367 1346 15
5723 9626 67
194 4490 48
9562 5233 11
5585 4725 27
1402 3316 74
4549 3827 18
4073 3294 4
7317 5301 85
9523 8043 14
2719 612 70
4796 288 97
9417 5630 36
1409 1788 97
1223 1185 37
5040 9440 25
2021 1236 57
2608 3860 38
8711 2227 48
9849 5239 19
5520 3061 59
459 5890 48
9524 2163 46
6082 9487 97
2414 100 77
5532 9968 27
7765 9992 16
711 1303 67
8686 7163 87
1794 8159 26
1770 9579 28
5575 3878 98
5113 1617 4
3720 1344 29
3208 602 25
7148 9562 91
1491 225 99
2728 4930 21
5948 5389 67
2429 8841 37
7561 9949 52
9163 1935 9
2547 4932 56
2777 2396 48
2222 7686 10
3499 3961 72
6766 941 76
925 2779 41
3361 7105 68
9178 3015 7
2495 6335 20
1796 5870 62
4565 4480 97
9404 4869 64
9007 5650 93
1567 7738 33
8082 1294 37
8124 4390 42
9304 9689 96
8138 7797 46
7293 9211 64
2677 5716 45
6148 9833 51
3289 1961 79
7635 2699 41
2446 5213 44
1324 601 11
9966 5668 61
7453 3620 34
4701 412 10
5527 7065 11
1776 5352 21
3103 823 36
598 6169 34
5308 8995 16
4344 7194 4
974 785 22
501 3586 77
3217 3918 77
1462 1080 73
5402 7072 78
4524 5130 37
8730 5427 31
5740 6292 67
1269 1702 65
4419 1526 96
3290 3693 43
8286 1676 14
8628 8529 57
9298 5290 61
8101 4559 96
6576 839 9
4267 9426 26
1819 4544 28
310 3887 28
7273 8712 1
7247 1513 3
8218 2276 15
5157 5218 92
8382 5318 60
6976 3610 22
2929 5924 66
4735 6990 71
8916 1061 100
2280 1293 19
4146 1989 3
2045 6504 40
193 235 79
105 4283 82
8629 3008 3
1395 6450 9
9473 3317 65
201 1466 95
3462 6880 73
7572 3184 35
1574 9220 15
6534 1724 20
759 6661 8
3216 9245 7
4428 1644 79
1039 6021 44
5969 2769 77
1750 4667 39
2726 8894 96
1344 7968 1
5624 2411 32
50 8763 61
5385 4251 0
4487 2337 4
9745 7042 29
5118 1530 60
1060 548 18
2092 5012 70
4782 916 33
9185 7546 94
3180 8499 13
5975 8706 48
182 8565 44
3998 5812 49
1773 1777 29
2414 2344 95
2526 8213 89
1882 6619 60
7404 1259 6
2144 7624 39
7583 5428 3
551 6757 78
8798 8429 55
8816 6480 75
4079 4463 44
4984 1555 98
8911 5264 33
9254 8162 95
6811 7977 6
8467 6785 68
1789 389 0
5963 2972 12
2370 7203 56
8955 5186 68
6281 3254 45
4202 6605 55
9419 34 67
1052 1014 0
1337 8063 64
9486 9459 20
2706 582 0
2179 1169 92
7055 7780 84
849 5863 100
1630 3990 19
1590 905 65
558 8052 22
5946 6394 89
9049 8459 22
1018 7339 82
2774 1504 7
1015 4302 86
8451 2197 60
3475 3889 38
6180 3106 57
9901 2870 60
656 8283 60
486 978 98
6935 4164 45
9574 149 61
1002 9980 33
5943 4096 29
6304 7310 96
2339 4430 85
1812 1878 71
534 5022 42
1085 4844 10
3885 5859 34
2944 2745 66
3306 5210 47
1528 225 4
736 8590 65
5248 2244 14
2649 204 44
2807 5203 60
8402 2619 70
9103 3904 7
4801 9557 75
8412 1301 65
8152 6635 5
3860 4889 51
170 1757 15
554 6399 16
8512 329 41
4805 4622 59
1065 3253 96
1007 6478 57
6488 2796 3
5382 9122 65
3440 4912 12
9106 5285 11
8193 7488 61
651 6660 69
262 5438 18
2115 1619 14
9789 6859 18
8947 7214 80
8052 7923 97
4057 6497 73
9739 86 5
2806 5641 9
3395 4111 92
1706 8027 83
9885 4028 53
6032 279 44
3559 5556 62
4073 7168 30
653 4836 64
9515 7363 46
1035 5386 45
7051 4446 89
3366 4363 96
1274 3196 67
3413 3 61
2007 762 15
4511 6063 9
9822 9457 96
7688 3592 3
3473 5379 94
9030 7121 9
6840 7183 57
8314 2983 18
6779 524 6
1994 8572 20
5160 984 96
2521 5202 68
5236 6940 22
6996 8689 38
381 2207 63
4670 7601 73
3290 3315 37
108 1015 82
2468 4652 15
3114 8860 13
8714 6712 89
5562 4810 42
4824 5725 55
4593 2611 92
9617 4744 5
4194 8488 86
7578 875 94
6119 4603 71
7463 9139 5
5083 6990 69
1962 1364 43
4602 6013 14
4921 6463 37
1087 957 84
6531 1985 33
5717 7311 71
3987 8039 87
7405 7750 71
3881 5966 58
3747 249 11
4687 2473 33
5064 7816 67
9075 1198 71
6323 4621 39
5387 9949 3
4901 8714 90
8460 722 54
6297 1442 87
1110 4361 19
5279 6349 79
1788 7727 46
4466 6151 47
4864 8170 12
8806 7118 17
3084 686 44
1660 2812 11
1161 302 3
8231 9162 23
6533 1540 80
6722 3341 39
9829 9803 44
4721 5831 20
593 9452 28
5927 284 92
6059 3464 95
437 1573 73
8334 2608 14
4589 1741 19
6397 7287 96
3601 675 61
8308 4317 74
5848 825 50
8072 5929 86
2308 9364 70
7893 3462 12
1351 5858 78
402 81 99
86 1472 55
3865 8974 18
205 731 55
9618 2822 89
1824 8018 59
1732 9539 100
6588 3257 11
76 1919 82
1459 2665 15
8313 6143 58
1183 2327 79
6358 159 93
8583 1696 61
5402 7266 31
4232 235 37
8239 5611 4
5172 2237 44
9477 9190 62
6176 3613 23
5653 8042 7
9212 1877 41
2969 6857 50
9494 6903 37
6333 6965 37
2446 4983 22
3906 9894 37
9753 7271 41
4282 9335 57
5489 3941 93
2283 7923 6
6217 1015 11
874 521 76
4726 1439 90
4012 1940 99
7530 7396 35
6993 8884 15
566 6681 25
5252 4750 14
7762 3441 45
1866 5391 7
2536 1633 86
7096 9441 2
7056 1844 66
358 6077 41
3757 4154 32
8182 2612 61
8691 8232 63
5673 8755 93
3839 9418 7
527 8734 13
8955 1401 93
6408 1481 33
9698 237 79
6477 7981 70
5540 9427 87
4641 8893 0
4070 6942 27
1665 148 4
3051 1960 48
804 8040 32
7187 1074 33
5141 103 5
7567 5364 72
517 8021 40
8444 3789 33
19 5890 72
9058 8208 9
1462 5515 4
4881 8832 67
2455 154 77
2084 9035 50
1805 607 20
5514 1529 68
4747 2226 61
3450 6566 5
6573 3317 62
6011 2397 13
6293 904 13
2279 6925 18
5614 135 51
3775 622 66
7651 568 63
9260 7527 76
2329 1163 62
8775 5370 24
6636 4899 30
8817 2839 48
4943 3268 77
1659 9900 99
8261 6357 17
7438 4559 51
2959 2353 5
2903 4054 86
7743 5436 34
7217 6012 11
8559 3364 96
4253 1267 18
1543 1904 64
8119 1799 4
9078 5684 43
3784 4107 2
1395 9066 76
2006 1302 98
8687 2254 21
1648 7724 49
1670 5802 96
6185 9384 45
4174 5602 60
7253 4033 32
5863 2183 46
7121 4613 83
4564 5265 94
9736 9812 56
885 9961 8
3680 4102 16
2419 715 21
6082 6274 49
7650 5059 20
4297 1430 5
9078 7732 39
6151 4277 52
3571 7303 93
9042 9717 52
1556 1060 26
1786 1197 29
9163 613 4
6643 6346 37
8244 5248 61
2298 8888 57
9470 7844 43
4783 6690 10
9468 9756 20
735 7265 11
4819 2682 45
6090 5012 96
2752 7479 73
1186 7976 26
8835 7212 15
9179 4746 49
8566 6333 90
6820 6735 5
1604 7599 4
8573 3324 31
143 9382 44
51 2785 90
2782 8940 39
1728 9485 9
6721 2346 29
8483 2551 73
9631 870 76
3359 2868 84
523 6380 32
2911 9777 14
366 5867 93
5218 3896 33
4375 5182 53
9133 2676 69
9453 7695 80
5636 8910 28
610 2427 57
5107 2561 11
7346 9384 55
1285 1012 27
5691 2498 15
3749 391 85
8469 4791 54
7792 3466 75
6507 4612 24
1241 5691 72
8322 7585 65
5590 4948 30
3602 2806 0
3843 3886 1
2267 1217 45
1343 7977 55
7059 5654 19
8465 6088 49
1731 9932 65
1907 4149 81
6898 3886 57
8601 7818 5
2230 9371 11
5488 7839 64
4699 2204 85
1993 1420 57
491 6661 35
9209 5921 80
58 3586 59
2028 3074 95
5398 498 80
9251 4267 67
1038 8005 75
5571 673 65
8332 5180 75
8533 5142 87
2473 9923 86
3635 1099 31
6078 5318 92
7614 72 1
3201 3034 3
6370 2410 42
4161 974 66
4115 5995 41
8496 2846 19
7726 1815 28
7378 4466 50
4465 5257 46
7891 2347 45
3011 1179 47
5812 4217 32
4270 7220 29
6471 8024 9
562 8187 40
534 8807 62
8989 9316 5
5418 4713 74
3895 3189 73
160 4631 13
3472 8296 3
9425 314 32
6395 527 8
9046 2389 90
6873 7115 96
2776 1109 50
1810 7512 35
17 4078 6
2682 6473 19
5068 1061 4
630 5385 45
2017 4737 7
4897 9411 26
1089 9224 87
7582 5906 87
8223 2154 38
6719 2678 19
4229 2150 27
891 3311 23
5238 5034 3
1883 8339 15
3345 8978 66
6380 9543 64
9370 3326 92
1006 4309 45
1712 5337 42
5268 4388 94
6441 7126 3
5815 3622 7
8100 6749 57
3056 4528 87
660 3773 94
1303 4988 65
4254 371 2
9123 5986 89
965 4879 38
2463 3008 79
2881 6682 78
3116 286 10
3719 6231 83
5711 3033 43
1012 5710 13
8923 7334 70
2589 963 52
5644 3254 86
323 2183 74
4384 9806 68
1312 6730 25
1833 7284 60
6214 3931 70
6696 1130 87
2912 7974 40
4803 7892 95
1818 818 75
7176 8544 59
5256 1982 20
1888 592 27
3251 1124 69
517 6732 94
7230 9327 62
9511 795 59
5262 4266 51
5658 2674 70
9494 4118 10
3361 3943 43
2965 21 63
8869 2798 11
4350 5295 55
8696 7235 74
4395 8420 62
87 5108 98
7914 207 91
7203 4588 86
1973 3586 60
4698 5172 15
4373 4705 23
9457 2429 67
5670 544 44
7542 1648 67
6012 5403 28
8914 271 4
9268 9444 56
669 8121 12
3337 7890 2
6653 4292 3
3875 8869 74
2926 6857 90
3231 8347 63
9739 8430 99
7109 8984 63
8140 6690 8
4950 8701 9
7127 1353 80
1585 1668 94
8201 6017 70
8869 7835 74
9068 7915 98
4264 4706 40
439 5018 25
6738 6036 22
9165 7981 26
1347 1236 38
8248 3168 34
6013 708 59
1808 1595 16
5107 9808 10
3200 822 62
556 7857 0
6955 2806 94
5590 7336 36
8503 1055 55
5689 3514 45
1367 4018 17
6831 8927 10
4659 930 85
6 1744 0
2716 726 23
5701 7862 54
7565 664 57
586 5763 70
6522 668 78
9841 158 75
3738 3844 7
4001 4089 55
2907 895 49
399 703 70
5559 3551 94
6600 3272 73
2659 5721 98
3870 939 2
9914 9442 98
2917 5551 19
710 2360 84
5237 1425 81
9887 7164 56
4882 1375 82
1206 6092 40
3519 2364 65
7649 506 67
8161 5934 11
7987 1266 12
6308 3265 79
5095 2265 13
3193 766 0
9022 6783 67
3454 2446 95
5560 1292 36
572 5296 7
1451 9702 47
2201 1356 20
3041 453 55
8059 9088 29
912 4067 0
631 7958 85
5701 6748 56
9985 8056 55
2127 5787 48
6567 249 57
9808 9056 91
8358 5800 20
9241 9784 57
40 594 11
6826 577 40
46 7541 38
1464 1137 27
1076 8889 32
9509 523 88
2207 8571 48
6694 3678 38
3989 3654 7
8068 42 82
9432 7397 57
9489 9031 15
9029 284 7
2322 1831 75
3547 80 7
5203 2168 83
753 6439 69
3370 599 41
4859 8228 70
6333 4696 97
7649 238 90
6470 5147 56
5848 3772 86
32 4376 31
116 8183 81
1884 9697 71
4246 9421 54
373 1439 28
843 5045 41
344 8584 17
7558 6684 46
233 7348 51
5762 8183 97
7277 2649 4
2441 2638 82
7796 5802 25
7865 6534 9
8701 9792 24
861 2775 74
5041 983 37
4466 6297 17
9504 2725 0
4701 8112 83
1203 2527 44
253 4243 80
5096 2414 69
9248 1288 51
1884 7886 78
3421 3579 96
9274 5984 44
7529 2758 55
3333 1032 25
6605 1240 11
1183 9623 19
1450 8568 4
6279 6876 80
7543 401 92
9621 3543 1
5557 2397 87
8882 4829 32
5314 8829 7
7430 8186 34
5798 2018 28
9520 5412 53
6429 5549 92
244 3641 64
8733 5881 51
7567 2235 27
6483 2144 90
4469 6736 54
7989 6981 76
511 3101 82
521 3491 61
6019 6803 73
3274 193 35
5238 5532 40
8324 7174 42
226 7122 85
6764 2197 86
9470 5206 18
1908 1693 66
161 804 88
1826 1839 31
9759 1549 66
3708 5920 89
107 4539 3
4629 9466 54
4297 1320 89
9384 4956 64
9403 6895 58
7723 111 37
4987 2417 37
2782 5065 10
3769 2671 75
9795 9724 11
7622 3342 28
470 5348 8
4729 2759 5
283 2895 27
6531 7796 23
8671 995 5
3160 4226 95
4697 4302 68
3359 8233 44
5479 8748 89
7307 3842 74
4387 2619 71
1175 3173 100
6264 5682 4
4457 5493 66
7115 9655 62
6268 45 83
4795 7760 94
3665 776 85
1897 8646 17
4488 3456 36
4389 8726 72
9837 7976 96
5467 7137 85
6145 5294 38
2257 7463 48
689 3651 2
2420 3416 92
6591 8123 48
886 2842 60
4884 1740 64
4544 3798 75
3627 4311 12
6998 785 6
518 8978 52
7937 5773 29
2022 7253 63
4935 8803 95
7991 3533 45
5724 1897 70
1044 6151 53
5987 1729 38
2676 88 53
8272 8659 40
3132 1695 56
796 8572 91
309 1642 33
7864 298 72
9890 4032 9
1321 3359 16
4598 5551 9
1699 540 88
1039 5185 94
6553 8692 55
2005 3073 89
1875 6187 82
7853 4397 56
798 8944 43
4060 5326 48
1651 5000 99
4043 9460 76
3862 3627 2
6959 6204 85
8733 3350 20
9776 7634 75
9190 9780 44
5719 1795 70
2318 9919 35
4824 6346 67
4034 5378 95
2580 6932 25
2284 2330 97
4866 7671 91
9504 75 78
6447 3269 45
1480 8623 15
491 8343 74
4086 815 45
5610 5529 16
9076 606 77
7902 6348 85
6322 3061 3
6524 7226 17
2872 2143 70
7385 2555 74
833 632 16
2617 209 12
3369 6357 62
5466 8866 71
9368 9633 2
6657 5282 29
2675 8247 41
5085 7248 100
5873 5521 63
7262 1183 21
9296 6344 77
3885 1656 100
6560 5320 41
8058 5777 0
6859 5467 42
9212 7642 4
6833 4965 13
7036 9973 92
6321 1747 54
9451 2429 85
5584 834 29
982 3057 73
1490 6241 43
6249 3893 30
6677 284 44
682 9758 68
2689 3313 93
9399 8721 93
8313 1900 52
5702 4543 77
7724 2542 29
1307 1034 62
4494 6486 18
8551 558 86
6989 9097 73
5200 4091 26
7954 9065 35
6459 3386 17
5215 5935 11
8784 156 47
6506 3518 20
9539 8632 43
3335 5621 74
3902 7710 95
2181 6915 13
6452 3736 72
1912 6560 43
4887 8253 86
6944 5138 27
7423 9279 64
5948 3950 99
9309 7860 94
870 3364 52
5078 3952 13
5077 8814 91
9102 244 83
7814 4544 65
745 496 16
4735 3201 46
5568 1556 75
1761 5240 13
4259 4737 96
1170 2007 6
8141 8858 86
5740 5637 83
6064 7089 19
5040 4295 36
3243 4912 63
7425 7838 86
4203 8636 95
7782 8 33
9663 7327 75
2357 6073 6
2374 2758 82
9867 6570 39
4747 3965 3
3741 3695 43
7279 298 76
7774 233 22
2964 3484 31
6741 3263 44
6461 3243 64
1422 194 92
4172 2342 93
601 6277 21
7595 3901 85
1369 2459 5
8533 7297 44
2795 5827 74
4905 464 97
6468 839 72
9481 2716 61
8196 9909 95
8906 8100 53
1621 6749 87
6622 1722 51
572 2193 51
2222 4686 0
1886 717 68
5573 1740 85
4214 7649 0
9793 2509 46
2409 788 91
774 2812 63
3017 5968 36
9195 126 78
5347 7948 59
7766 4923 37
4400 1280 4
2153 4849 14
9568 3580 88
2547 1877 89
4338 9792 63
6615 9815 48
240 9002 60
9824 5033 53
5294 9357 86
9554 3341 5
6045 7234 56
3977 4398 94
6593 4016 87
6131 4708 29
6952 2841 54
7078 1294 51
4585 4153 95
3492 5646 4
892 4999 31
8516 3423 89
5827 2945 12
9344 1149 20
3535 4116 36
3349 9639 69
5046 6620 95
1263 6287 84
3563 4628 4
9837 386 73
2766 7040 83
8022 5373 71
2820 161 10
5131 9625 13
8508 4365 1
2074 1773 47
430 664 51
3330 6694 52
4337 2835 49
6953 6687 79
505 4479 49
8830 1535 85
7257 2452 73
9462 5509 6
8124 3534 96
4206 3767 91
2695 7452 69
5519 3155 18
3415 423 40
2932 3464 70
487 6643 55
5854 6259 90
5807 59 47
6129 8597 25
5246 9225 66
8738 2268 80
9398 5387 99
4695 3272 98
4275 3399 43
7687 3821 16
523 1176 17
674 7742 34
4982 8627 39
9411 3552 96
120 1403 27
1507 2734 44
2153 4070 36
5940 3509 64
212 5372 28
2807 7312 94
2401 3265 60
4518 1915 59
369 4888 1
2565 8127 36
705 7994 31
863 2801 13
3166 6384 4
6606 7803 77
1041 997 1
5078 2575 91
5275 4154 14
6349 7034 32
731 3699 75
3175 6379 79
5827 4337 80
1938 6476 77
9023 9271 35
673 6746 54
2274 9663 83
2989 6817 90
7227 9451 57
1688 7220 38
7966 2786 36
8255 5275 43
7995 1394 93
830 5000 67
9568 8630 91
5953 3246 45
6387 3280 89
7820 6379 55
8213 3068 37
7897 7470 75
7076 3447 66
148 2042 34
5556 6133 65
1500 1797 5
3318 3390 21
5363 3014 45
2470 398 37
196 870 64
2063 2546 65
6104 4181 51
3715 6032 0
6488 5623 3
4762 8581 48
3147 6744 72
112 6149 64
7290 8649 34
7128 2730 10
4249 4383 96
4983 2796 56
7598 5703 97
5428 3024 39
6988 8582 31
4178 5216 56
9190 6833 24
5110 5256 65
4234 8261 27
1971 9516 43
7935 7569 100
532 4270 28
3074 1398 74
6588 7916 6
1956 3525 7
4311 163 75
705 8834 93
4572 6507 17
9640 6157 90
3980 364 31
1529 4281 47
6962 1673 1
4272 7991 46
2086 3576 68
2003 1840 44
338 7973 21
5662 5615 37
3445 7689 79
2760 1600 79
7776 1444 44
4509 8552 30
628 2924 2
4827 9944 6
3593 2662 68
5413 4470 6
9637 6277 14
5697 856 78
5010 3548 36
1290 7586 9
4183 5483 66
3564 7691 40
1868 8153 39
1210 3625 15
8250 8463 97
4294 2851 93
5589 394 41
8554 7614 30
1827 2842 64
5266 3288 54
6962 2208 7
2140 6116 73
2447 4779 22
3839 1713 11
1604 1407 13
3898 5890 9
1158 8565 86
6157 5314 66
5481 5061 1
1494 990 18
6126 3475 5
3418 399 94
9057 1328 38
6247 6678 92
7862 3219 0
5238 7497 62
2595 1480 80
5295 8160 18
6192 3225 5
6519 9066 51
6084 4940 3
7068 2454 12
9595 8213 4
97 3605 26
3115 72 14
4277 6784 17
3578 6566 92
7233 5458 97
8333 25 91
8627 3825 7
1285 6102 75
2674 3972 47
5526 4939 23
2385 5864 95
2014 6915 21
933 3000 42
1809 6339 20
1840 3022 50
4046 2573 16
8024 2991 87
1646 1165 76
9582 5550 64
8896 9766 14
1058 8263 39
3478 145 55
194 321 63
5499 2249 97
661 7150 12
1114 436 88
202 8707 10
4992 6992 48
7919 2092 56
1163 8636 41
5102 6727 78
7993 3607 40
5827 2468 28
3867 2824 35
5914 4130 30
9039 5487 0
7705 2063 99
6284 8388 47
1699 7364 52
7728 7284 93
2602 6749 63
7490 628 64
248 7208 47
3735 7539 53
8647 1293 90
7736 2047 45
3652 6674 20
1208 5161 19
9223 2902 20
7188 6910 86
5667 93 97
4916 466 63
4256 3666 25
3907 8587 13
9036 3072 86
2220 6819 27
4017 4426 71
3410 3468 51
1261 8175 89
6097 4517 85
7104 7131 14
1295 3854 37
6723 1914 72
5166 2186 74
3639 2044 12
865 4777 48
8170 4727 71
7206 5709 1
652 4665 58
1955 5974 16
4961 68 72
9917 9309 65
552 2985 1
1768 3765 81
3741 84 58
4681 6139 57
6598 4184 75
5012 4313 25
9940 3334 0
6059 5413 53
6407 8406 82
2323 1640 73
6848 9605 54
4162 9035 45
9285 8110 11
7949 122 2
3585 8889 14
8018 9872 13
3128 2192 72
150 9131 39
5101 8333 77
2672 5457 65
9169 537 39
5255 3388 90
9955 8058 7
5646 3199 36
4830 4823 64
6388 8226 73
7659 2037 36
2373 1488 47
3307 5975 69
2357 2642 45
9917 4238 48
5873 2858 76
630 9679 77
5770 9551 44
5613 6584 59
2236 6063 10
6891 2179 25
3679 6893 22
4425 3316 9
5277 5699 69
4317 9023 85
8617 7265 34
6612 3551 75
9834 4967 33
9235 6484 10
387 8006 43
7874 6350 95
644 7393 60
6482 5184 13
8381 118 7
400 9824 48
3765 5531 14
2626 599 11
4992 8925 59
9374 1602 2
1386 2500 21
858 3260 38
905 827 81
6688 7375 97
5263 2549 56
5069 2737 16
3635 521 38
9985 7973 20
7950 131 32
9451 2850 95
6973 9112 59
3046 8330 75
9782 8676 92
9197 3871 31
4322 695 9
49 4734 16
3954 8870 21
3270 7158 18
5703 8192 80
6543 9358 88
1266 6279 49
5628 501 90
6319 4460 1
1039 7164 97
1082 5963 23
4030 9509 42
150 6454 47
5032 5001 90
30 3754 46
7857 1640 28
9404 8389 64
5745 5332 57
1049 2195 55
7956 4691 99
1676 976 58
3399 5521 90
3581 3927 97
5488 1670 31
5845 4681 95
1883 8513 19
8049 1464 32
4498 1515 11
7173 9806 23
5718 264 48
6084 5829 100
9076 4788 85
7648 4989 88
4484 1363 96
2545 1885 84
1341 8200 88
5978 7559 49
5516 8718 85
6267 1491 87
8109 4097 94
5225 4092 2
7655 4782 34
5526 9312 89
580 4988 72
5808 4848 75
5557 9108 88
8878 9277 52
7205 3010 65
4871 3806 100
1253 2340 8
6821 6194 52
8189 8969 74
2274 4308 77
2481 1255 88
3194 8724 62
8021 6515 46
2225 6267 69
9363 5978 35
5914 3010 59
2182 5976 91
670 2994 65
6020 8928 24
8000 6997 31
9938 8772 73
4079 3080 88
9174 4923 19
9707 6795 92
419 3503 44
2578 1825 71
1665 8045 52
7464 2543 71
2247 8304 55
8374 9514 34
8156 4112 87
1700 1321 86
145 679 14
2786 2127 75
9527 5404 66
9834 111 30
8196 6553 85
5643 3530 40
2906 4721 81
8159 9237 57
8328 2566 83
3775 9331 85
1535 1401 53
2892 2239 1
1854 8373 28
7125 4642 40
7451 8030 23
2717 808 29
7374 9391 12
7830 756 27
2239 4005 90
5232 9527 76
1607 4281 62
5434 5988 42
1330 5867 39
3949 5208 72
8066 1852 83
4381 617 19
4169 7017 70
1632 2339 4
2290 4516 64
5168 6691 93
8017 6551 87
2351 1032 35
8721 9303 38
4312 5946 92
7989 5220 98
5244 6168 55
6999 7626 87
5767 8730 22
9516 5265 32
7887 1224 63
5097 3105 71
7412 1225 9
9621 9233 31
25 4758 64
2423 4389 22
9765 326 4
5968 7418 75
1231 7692 44
2989 1820 94
385 3761 19
345 641 19
4351 2125 31
8492 6774 63
3963 7171 28
1660 579 19
7555 721 20
6022 8190 76
6237 3671 86
1216 9123 47
5118 1712 43
9484 5772 57
9916 9746 39
7695 8092 52
9810 1281 19
350 7382 88
8925 1382 18
9150 2980 34
2844 5453 58
5094 3174 19
7070 9860 0
5691 3385 30
1969 469 10
5198 3650 81
7840 2314 42
8575 8648 19
6038 8707 46
6136 4606 76
6425 7636 70
7447 7325 68
5068 6060 18
5057 8919 39
9871 5356 81
7052 3538 12
4215 9087 70
2268 3563 91
8129 6551 85
2082 6817 12
80 487 22
4047 6844 83
8464 8458 67
159 3040 45
4979 4 66
250 9123 67
822 497 71
1241 279 30
1851 8487 91
6970 8887 72
1004 929 42
3805 1336 78
2691 2653 92
767 5228 98
4498 4827 14
3798 4563 8
3044 9131 64
7777 1346 72
4627 2655 96
4663 3551 8
9013 1843 7
6607 949 91
2770 3881 92
6742 5829 62
6130 9053 81
5145 3652 74
4266 1370 27
6840 9045 77
2748 790 9
5842 8629 43
1376 9179 74
5393 4569 59
537 1545 37
6669 6702 80
6847 7845 59
6353 4206 47
4924 8560 10
4264 2910 21
1233 9758 24
8677 1998 45
5491 2738 25
6532 3336 7
9233 3077 18
221 3902 47
7451 4567 89
1107 9526 79
4498 407 95
2026 5049 70
9079 1749 38
